month_iso,product_family,customer_segment,subscription_count,active_subscription_count,beginning_arr_gbp,new_business_arr_gbp,expansion_arr_gbp,price_increase_arr_gbp,contraction_arr_gbp,churn_arr_gbp,pause_arr_gbp,net_arr_delta_gbp,ending_arr_gbp,active_arr_gbp,active_mrr_gbp,control_exception_count
2020-11-01,Analytics,Enterprise,15,14,343417.56000000006,49086.119999999995,0,0,0,0,0,49086.119999999995,392503.68000000005,392503.68000000005,32708.64,0
2020-11-01,Analytics,Mid-Market,141,137,2448291.6000000006,57348,0,0,0,0,0,57348,2505639.6000000006,2505639.6000000006,208778.3,0
2020-11-01,Analytics,SMB,213,206,2873493.2399999998,72000,0,0,0,0,0,72000,2945493.2399999998,2939733.2399999998,244952.77,0
2020-11-01,Core,Enterprise,20,19,222199.43999999997,0,0,0,0,0,0,0,222199.43999999997,222199.43999999997,18516.620000000003,0
2020-11-01,Core,Mid-Market,108,101,728625.24,39690,0,0,0,0,0,39690,768315.2399999999,768315.2399999999,64026.26999999999,0
2020-11-01,Core,SMB,450,436,2514189.6,47700,0,0,0,0,0,47700,2561889.5999999996,2561889.5999999996,213440.79999999996,0
2020-11-01,Legacy,Enterprise,31,31,2587607.1599999997,0,0,0,0,0,0,0,2587607.1599999997,2587607.1599999997,215633.93000000002,0
2020-11-01,Legacy,Mid-Market,68,67,3197999.08,264241.8,0,0,0,0,0,264241.8,3462240.88,3462240.88,288486.74,0
2020-11-01,Legacy,SMB,28,28,1063263.88,0,0,0,0,0,0,0,1063263.88,1063263.88,88596.99,0
2020-11-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2020-11-01,Other,Unknown,7,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,7
2020-12-01,AI,Enterprise,27,26,1184951.4,0,0,0,15015.48,0,0,-15015.48,1169935.9199999997,1169935.9199999997,97494.65999999999,0
2020-12-01,AI,Mid-Market,73,72,1889236.4399999997,131961.96,0,0,0,0,0,131961.96,2021198.3999999997,2021198.3999999997,168433.2,0
2020-12-01,AI,SMB,72,69,1446407.56,59126.04,0,0,0,0,0,59126.04,1505533.6,1505533.6,125452.8,0
2020-12-01,Analytics,Enterprise,15,14,392503.68,0,0,0,0,0,0,0,392503.68,392503.68,32708.639999999996,0
2020-12-01,Analytics,Mid-Market,142,138,2505639.599999999,18468,3780.6,0,0,0,0,22248.6,2527888.1999999997,2527888.1999999997,210632.35,0
2020-12-01,Analytics,SMB,218,211,2945493.24,72000,0,0,0,0,0,72000,3017493.24,3011733.24,250952.77000000002,0
2020-12-01,Core,Enterprise,20,19,222199.43999999997,0,0,0,0,0,0,0,222199.43999999997,222199.43999999997,18516.62,0
2020-12-01,Core,Mid-Market,108,101,768315.2399999999,0,0,0,0,0,0,0,768315.2399999999,768315.2399999999,64026.26999999999,0
2020-12-01,Core,SMB,460,445,2561889.5999999996,58500,1414.32,0,0,5700,0,54214.32,2616103.92,2616103.92,217958.65999999995,0
2020-12-01,Legacy,Enterprise,33,33,2587607.16,171655.56,17344.32,0,0,0,0,188999.88,2776607.0399999996,2776607.0399999996,231383.92000000004,0
2020-12-01,Legacy,Mid-Market,69,68,3462240.8800000004,36609.84,0,0,0,0,0,36609.84,3498850.72,3498850.72,291537.55999999994,0
2020-12-01,Legacy,SMB,28,28,1063263.8800000001,0,0,0,0,0,0,0,1063263.8800000001,1063263.8800000001,88596.98999999999,0
2020-12-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2020-12-01,Other,Unknown,7,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,7
2021-01-01,AI,Enterprise,27,26,1169935.92,0,0,0,0,0,0,0,1169935.92,1169935.92,97494.66000000002,0
2021-01-01,AI,Mid-Market,76,75,2021198.3999999997,88087.56,0,0,0,0,0,88087.56,2109285.96,2109285.96,175773.83000000002,0
2021-01-01,AI,SMB,77,73,1505533.5999999999,88875,0,0,0,0,0,88875,1594408.6,1594408.6,132859.05,0
2021-01-01,Analytics,Enterprise,15,14,392503.68,0,0,0,0,0,0,0,392503.68,392503.68,32708.64,0
2021-01-01,Analytics,Mid-Market,145,141,2527888.2,57348,0,0,0,0,0,57348,2585236.2,2585236.2,215411.34999999995,0
2021-01-01,Analytics,SMB,220,213,3017493.2400000007,24440.879999999997,3817.92,0,0,0,0,28258.799999999996,3045752.0400000005,3039992.0400000005,253307.66999999995,0
2021-01-01,Core,Enterprise,21,20,222199.44000000003,11475,0,0,0,0,0,11475,233674.44000000003,233674.44000000003,19472.87,0
2021-01-01,Core,Mid-Market,109,102,768315.24,8100,0,0,0,0,0,8100,776415.24,776415.24,64701.27,0
2021-01-01,Core,SMB,476,461,2616103.92,96906.36,0,0,0,0,0,97006.36,2713110.2800000003,2713110.2800000003,226034.19,1
2021-01-01,Legacy,Enterprise,34,34,2776607.04,94500,0,0,0,0,0,94500,2871107.04,2871107.04,239258.92,0
2021-01-01,Legacy,Mid-Market,73,72,3498850.7199999997,184279.32,0,0,0,0,0,184279.32,3683130.04,3683130.04,306894.17,0
2021-01-01,Legacy,SMB,29,29,1063263.88,42000,0,0,0,0,0,42000,1105263.88,1105263.88,92096.99,0
2021-01-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2021-01-01,Other,Unknown,7,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,7
2021-02-01,AI,Enterprise,27,26,1169935.92,0,0,0,0,0,0,0,1169935.92,1169935.92,97494.65999999999,0
2021-02-01,AI,Mid-Market,78,77,2109285.96,56723.28,0,0,0,0,0,56723.28,2166009.2399999998,2166009.2399999998,180500.76999999996,0
2021-02-01,AI,SMB,79,76,1594408.6,62673,0,0,0,0,0,62673,1657081.5999999999,1657081.5999999999,138081.8,0
2021-02-01,Analytics,Enterprise,15,14,392503.68,0,0,0,0,0,0,0,392503.68,392503.68,32708.64,0
2021-02-01,Analytics,Mid-Market,147,142,2585236.2,19440,4799.04,0,0,0,0,24239.04,2609475.24,2609475.24,217431.27000000002,0
2021-02-01,Analytics,SMB,225,217,3045752.0400000005,71280,0,0,0,14400,0,56880,3102632.0400000005,3096872.0400000005,258047.67,0
2021-02-01,Core,Enterprise,21,20,233674.44,0,0,0,0,0,0,0,233674.44,233674.44,19472.87,0
2021-02-01,Core,Mid-Market,115,108,776415.2399999999,42138.240000000005,0,0,0,0,0,42138.240000000005,818553.4799999999,818553.4799999999,68212.79,0
2021-02-01,Core,SMB,489,474,2713110.2799999993,75943.95999999999,0,0,0,0,0,75943.95999999999,2789054.2399999993,2789054.2399999993,232354.52,1
2021-02-01,Legacy,Enterprise,38,38,2871107.0399999996,325879.68,0,0,0,0,0,325979.68,3197086.7199999997,3197086.7199999997,266415.56,1
2021-02-01,Legacy,Mid-Market,75,74,3683130.0400000005,78578.64,0,0,0,0,0,78578.64,3761708.68,3761708.68,313442.38999999996,0
2021-02-01,Legacy,SMB,31,31,1105263.88,79468.44,0,0,0,0,0,79468.44,1184732.3199999998,1184732.3199999998,98719.36,0
2021-02-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2021-02-01,Other,Unknown,8,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,8
2021-03-01,AI,Enterprise,27,26,1169935.92,0,0,0,10066.8,0,0,-10066.8,1159869.1199999999,1159869.1199999999,96655.76000000001,0
2021-03-01,AI,Mid-Market,82,81,2166009.24,121665,0,0,0,0,0,121665,2287674.2400000007,2287674.2400000007,190639.52000000002,0
2021-03-01,AI,SMB,81,78,1657081.6,45000,0,0,0,0,0,45000,1702081.6,1702081.6,141831.8,0
2021-03-01,Analytics,Enterprise,16,15,392503.68,29160,0,0,0,0,0,29160,421663.68,421663.68,35138.64,0
2021-03-01,Analytics,Mid-Market,149,144,2609475.24,37908,0,0,0,0,0,37908,2647383.24,2647383.24,220590.27,0
2021-03-01,Analytics,SMB,230,222,3102632.0399999996,66206.52,0,0,0,0,0,66206.52,3168838.56,3163078.56,263564.88,0
2021-03-01,Core,Enterprise,21,20,233674.44000000003,0,0,0,0,0,0,0,233674.44000000003,233674.44000000003,19472.87,0
2021-03-01,Core,Mid-Market,119,112,818553.48,30780,0,0,0,0,0,30780,849333.48,849333.48,70777.79,0
2021-03-01,Core,SMB,498,483,2789054.2399999993,53507.68,0,0,0,0,0,53507.68,2842561.9199999995,2842561.9199999995,236805.16000000003,1
2021-03-01,Legacy,Enterprise,39,39,3197086.72,71151.36,0,0,0,0,0,71151.36,3268238.08,3268238.08,272344.83999999997,0
2021-03-01,Legacy,Mid-Market,81,79,3761708.679999999,249853.08000000002,0,0,0,0,0,249853.08000000002,4011561.759999999,4011561.759999999,334263.48,0
2021-03-01,Legacy,SMB,31,31,1184732.3199999998,0,0,0,0,0,0,0,1184732.3199999998,1184732.3199999998,98719.36,0
2021-03-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2021-03-01,Other,Unknown,8,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,8
2021-04-01,AI,Enterprise,27,26,1159869.1199999999,0,0,0,0,0,0,0,1159869.1199999999,1159869.1199999999,96655.76,0
2021-04-01,AI,Mid-Market,83,82,2287674.2399999993,30375,0,0,0,0,0,30475,2318149.2399999998,2318149.2399999998,193170.77,1
2021-04-01,AI,SMB,84,81,1702081.6,65250,0,0,0,0,0,65250,1767331.6,1767331.6,147269.3,0
2021-04-01,Analytics,Enterprise,17,16,421663.68,30780,0,0,0,0,0,30780,452443.68,452443.68,37703.64,0
2021-04-01,Analytics,Mid-Market,155,151,2647383.24,125587.79999999999,5254.32,0,0,0,0,130842.12,2778225.3600000003,2778225.3600000003,231493.77999999997,0
2021-04-01,Analytics,SMB,241,233,3168838.5600000005,157917.72,0,0,0,0,0,157917.72,3326756.2800000003,3320996.2800000003,276724.69,0
2021-04-01,Core,Enterprise,21,20,233674.44,0,0,0,0,0,0,0,233674.44,233674.44,19472.870000000003,0
2021-04-01,Core,Mid-Market,124,117,849333.4800000001,41688.96,3267.48,0,0,0,0,44956.44,894289.92,894289.92,74524.16,0
2021-04-01,Core,SMB,509,494,2842561.9199999995,63355.68,2151.48,0,878.4,0,0,64628.759999999995,2907190.68,2907190.68,242190.89,0
2021-04-01,Legacy,Enterprise,40,40,3268238.08,70415.76,0,0,0,0,0,70415.76,3338653.8400000003,3338653.8400000003,278212.82,0
2021-04-01,Legacy,Mid-Market,85,84,4011561.76,271963.56,0,0,0,0,0,271963.56,4283525.32,4283525.32,356927.11,0
2021-04-01,Legacy,SMB,33,31,1184732.3199999998,42000,0,0,0,37800,0,4200,1188932.3199999998,1188932.3199999998,99069.35999999999,0
2021-04-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2021-04-01,Other,Unknown,8,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,8
2021-05-01,AI,Enterprise,29,28,1159869.12,85510.56,0,0,0,0,0,85510.56,1245379.68,1245379.68,103781.64,0
2021-05-01,AI,Mid-Market,86,85,2318149.24,78018.36,0,0,0,0,0,78018.36,2396167.6000000006,2396167.6000000006,199672.30000000002,0
2021-05-01,AI,SMB,88,84,1767331.6,67500,0,0,0,0,0,67500,1834831.6,1834831.6,152894.3,0
2021-05-01,Analytics,Enterprise,17,16,452443.68,0,0,0,0,0,0,0,452443.68,452443.68,37703.64,0
2021-05-01,Analytics,Mid-Market,161,157,2778225.36,107785.08,0,0,0,0,0,107785.08,2886010.44,2886010.44,240475.86999999994,0
2021-05-01,Analytics,SMB,246,238,3326756.2800000007,72000,0,0,3156.72,0,0,68843.28,3395599.5600000005,3389839.5600000005,282461.63,0
2021-05-01,Core,Enterprise,21,20,233674.44,0,2648.4,0,0,0,0,2648.4,236322.84,236322.84,19693.57,0
2021-05-01,Core,Mid-Market,125,117,894289.9199999999,0,2051.52,0,0,0,0,2051.52,896341.44,896341.44,74695.12,0
2021-05-01,Core,SMB,520,504,2907190.6799999997,58800.84,0,0,1117.8,0,0,57683.03999999999,2964873.7199999997,2964873.7199999997,246997.81000000003,0
2021-05-01,Legacy,Enterprise,41,41,3338653.84,89775,15454.2,0,0,0,0,105229.2,3443883.0399999996,3443883.0399999996,286981.92000000004,0
2021-05-01,Legacy,Mid-Market,88,86,4283525.32,152807.88,0,0,0,56700,0,96107.88,4379633.199999999,4379633.199999999,364936.1,0
2021-05-01,Legacy,SMB,35,34,1188932.32,107024.16,0,0,6744.36,0,0,100279.80000000002,1289212.1199999999,1289212.1199999999,107426.01,0
2021-05-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2021-05-01,Other,Unknown,8,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,8
2021-06-01,AI,Enterprise,31,30,1245379.6800000002,90050.4,0,0,0,0,0,90050.4,1335430.08,1335430.08,111285.84,0
2021-06-01,AI,Mid-Market,90,89,2396167.599999999,103454.64,0,0,0,0,0,103454.64,2499622.239999999,2499622.239999999,208293.52,0
2021-06-01,AI,SMB,89,85,1834831.5999999999,22500,4827,0,0,0,0,27327,1862158.5999999999,1862158.5999999999,155171.55,0
2021-06-01,Analytics,Enterprise,17,16,452443.68,0,0,0,0,0,0,0,452443.68,452443.68,37703.64,0
2021-06-01,Analytics,Mid-Market,164,160,2886010.439999999,54265.56,0,0,0,0,0,54265.56,2940275.9999999995,2940275.9999999995,244997.9999999999,0
2021-06-01,Analytics,SMB,252,244,3395599.56,90203.04000000001,0,0,0,0,0,90203.04000000001,3485802.6,3480042.6,289978.55,0
2021-06-01,Core,Enterprise,22,21,236322.84,12825,0,0,0,0,0,12825,249147.84,249147.84,20762.320000000003,0
2021-06-01,Core,Mid-Market,126,118,896341.44,7290,0,0,0,0,0,7290,903631.44,903631.44,75302.61999999998,0
2021-06-01,Core,SMB,536,520,2964873.7199999993,91473,0,0,0,0,0,91473,3056346.7199999997,3056346.7199999997,254620.56,0
2021-06-01,Legacy,Enterprise,42,42,3443883.04,81608.28,0,0,0,0,0,81608.28,3525491.32,3525491.32,293782.61000000004,0
2021-06-01,Legacy,Mid-Market,92,90,4379633.199999999,175484.75999999998,0,0,0,0,0,175484.75999999998,4555117.96,4555117.96,379559.82999999996,0
2021-06-01,Legacy,SMB,36,35,1289212.12,42000,0,0,0,0,0,42000,1331212.1200000003,1331212.1200000003,110926.00999999998,0
2021-06-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2021-06-01,Other,Unknown,8,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,8
2021-07-01,AI,Enterprise,34,33,1335430.0799999998,125974.32,0,0,0,0,0,125974.32,1461404.4000000001,1461404.4000000001,121783.70000000001,0
2021-07-01,AI,Mid-Market,92,91,2499622.2399999998,62409.479999999996,0,0,0,0,0,62409.479999999996,2562031.7199999997,2562031.7199999997,213494.30999999994,0
2021-07-01,AI,SMB,90,86,1862158.6,22500,0,0,0,0,0,22600,1884758.6,1884758.6,157046.55,1
2021-07-01,Analytics,Enterprise,17,16,452443.68,0,0,0,0,0,0,0,452443.68,452443.68,37703.64,0
2021-07-01,Analytics,Mid-Market,167,163,2940276.0000000005,55404,5133.84,0,0,0,0,60637.84,3000913.8400000003,3000913.8400000003,250042.81999999995,1
2021-07-01,Analytics,SMB,259,251,3485802.6,99360,0,0,0,0,0,99360,3585162.6,3579402.6,298258.5499999999,0
2021-07-01,Core,Enterprise,22,21,249147.83999999997,0,0,0,0,0,0,0,249147.83999999997,249147.83999999997,20762.320000000003,0
2021-07-01,Core,Mid-Market,129,121,903631.4399999998,23085,0,0,0,0,0,23085,926716.4399999998,926716.4399999998,77226.36999999998,0
2021-07-01,Core,SMB,556,539,3056346.7199999997,111852.72,0,0,0,0,0,111852.72,3168199.4399999995,3168199.4399999995,263941.62,0
2021-07-01,Legacy,Enterprise,42,42,3525491.3200000003,0,11867.4,0,0,0,0,11867.4,3537358.72,3537358.72,294771.56,0
2021-07-01,Legacy,Mid-Market,96,94,4555117.96,196995,0,0,0,0,0,196995,4752112.959999999,4752112.959999999,395976.07999999996,0
2021-07-01,Legacy,SMB,36,35,1331212.1199999999,0,0,0,0,0,0,0,1331212.1199999999,1331212.1199999999,110926.01,0
2021-07-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2021-07-01,Other,Unknown,8,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,8
2021-08-01,AI,Enterprise,35,34,1461404.4,43031.28,0,0,0,0,0,43031.28,1504435.68,1504435.68,125369.64,0
2021-08-01,AI,Mid-Market,96,95,2562031.7199999993,119843.28,0,0,0,0,0,119843.28,2681874.9999999995,2681874.9999999995,223481.24999999997,0
2021-08-01,AI,SMB,91,87,1884758.6,22500,0,0,0,0,0,22500,1907258.6,1907258.6,158921.55,0
2021-08-01,Analytics,Enterprise,19,18,452443.68,54068.16,0,0,0,0,0,54068.16,506511.83999999997,506511.83999999997,42209.32,0
2021-08-01,Analytics,Mid-Market,171,167,3000913.84,75119.16,0,0,0,0,0,75119.16,3076033.0000000005,3076033.0000000005,256302.74999999997,0
2021-08-01,Analytics,SMB,261,253,3585162.6,28800,0,0,3595.68,0,0,25204.32,3610366.92,3604606.92,300358.9099999999,0
2021-08-01,Core,Enterprise,22,21,249147.84,0,0,0,0,0,0,0,249147.84,249147.84,20762.32,0
2021-08-01,Core,Mid-Market,135,127,926716.44,44664.36,0,0,0,0,0,44664.36,971380.7999999999,971380.7999999999,80948.40000000001,0
2021-08-01,Core,SMB,572,555,3168199.4399999995,91887.36,0,0,0,0,0,91887.36,3260086.8,3260086.8,271598.9,0
2021-08-01,Legacy,Enterprise,45,45,3537358.7199999997,239344.56,19160.16,0,0,0,0,258504.72,3795863.4399999995,3795863.4399999995,316313.62000000005,0
2021-08-01,Legacy,Mid-Market,100,98,4752112.959999998,188188.91999999998,0,0,0,0,0,188188.91999999998,4940301.879999998,4940301.879999998,411658.49,0
2021-08-01,Legacy,SMB,39,38,1331212.1199999999,112662.72,0,0,0,0,0,112662.72,1443874.8399999999,1443874.8399999999,120314.56999999999,0
2021-08-01,Other,SMB,8,8,88061.51999999999,14400,0,0,0,0,0,14400,102461.51999999999,102461.51999999999,8538.46,0
2021-08-01,Other,Unknown,8,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,8
2021-09-01,AI,Enterprise,37,36,1504435.6800000002,98718.84,0,0,0,0,0,98718.84,1603154.5200000003,1603154.5200000003,133596.21000000002,0
2021-09-01,AI,Mid-Market,98,97,2681874.999999999,60750,0,0,0,0,0,60750,2742624.9999999995,2742624.9999999995,228543.74999999994,0
2021-09-01,AI,SMB,92,88,1907258.6,22500,3238.2,0,0,0,0,25738.2,1932996.8,1932996.8,161066.4,0
2021-09-01,Analytics,Enterprise,19,18,506511.83999999997,0,0,0,0,0,0,0,506511.83999999997,506511.83999999997,42209.32,0
2021-09-01,Analytics,Mid-Market,173,169,3076033.000000001,34992,2451.72,0,0,0,0,37443.72,3113476.7200000007,3113476.7200000007,259423.06,0
2021-09-01,Analytics,SMB,267,259,3610366.9200000004,84240,0,0,1876.2,0,0,82363.8,3692730.72,3686970.72,307222.56,0
2021-09-01,Core,Enterprise,22,21,249147.84,0,0,0,0,0,0,0,249147.84,249147.84,20762.32,0
2021-09-01,Core,Mid-Market,143,134,971380.7999999999,53411.4,0,0,0,0,0,53411.4,1024792.2,1024792.2,85399.35,0
2021-09-01,Core,SMB,581,562,3260086.799999999,45990,0,0,0,6000,0,39990,3300076.799999999,3300076.799999999,274931.4,0
2021-09-01,Legacy,Enterprise,46,46,3795863.4399999995,73409.64,17282.52,0,0,0,0,90692.16,3886555.5999999996,3886555.5999999996,323871.3,0
2021-09-01,Legacy,Mid-Market,103,101,4940301.88,140119.32,0,0,0,0,0,140119.32,5080421.2,5080421.2,423335.1,0
2021-09-01,Legacy,SMB,40,39,1443874.84,30140.16,0,0,0,0,0,30140.16,1474015,1474015,122826.24999999997,0
2021-09-01,Other,SMB,8,8,102461.51999999999,0,0,0,0,0,0,0,102461.51999999999,102461.51999999999,8538.46,0
2021-09-01,Other,Unknown,9,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,9
2021-10-01,AI,Enterprise,37,36,1603154.5200000003,0,9089.28,0,0,0,0,9089.28,1612243.8000000003,1612243.8000000003,134353.65,0
2021-10-01,AI,Mid-Market,102,100,2742624.999999999,91125,0,0,0,0,0,91225,2833849.999999998,2833849.999999998,236137.49999999997,1
2021-10-01,AI,SMB,93,89,1932996.7999999998,27724.2,0,0,0,0,0,27724.2,1960720.9999999998,1960720.9999999998,163376.75,0
2021-10-01,Analytics,Enterprise,20,19,506511.83999999997,30780,0,0,0,0,0,30780,537291.84,537291.84,44774.32,0
2021-10-01,Analytics,Mid-Market,174,170,3113476.72,19440,4744.68,0,0,0,0,24184.68,3137661.4,3137661.4,261438.44999999998,0
2021-10-01,Analytics,SMB,272,264,3692730.72,69251.4,4252.68,0,0,0,0,73504.07999999999,3766234.8000000003,3760474.8000000003,313347.9,0
2021-10-01,Core,Enterprise,23,22,249147.84000000003,8752.08,2930.16,0,0,0,0,11682.24,260830.08000000002,260830.08000000002,21735.840000000004,0
2021-10-01,Core,Mid-Market,146,137,1024792.1999999998,23085,0,0,0,0,0,23085,1047877.1999999998,1047877.1999999998,87323.09999999999,0
2021-10-01,Core,SMB,592,572,3300076.7999999984,59843.2,2617.92,0,1793.4,0,0,60767.72,3360844.519999999,3360844.519999999,279978.7100000001,2
2021-10-01,Legacy,Enterprise,48,48,3886555.6,189000,0,0,0,0,0,189000,4075555.6,4075555.6,339621.30000000005,0
2021-10-01,Legacy,Mid-Market,106,104,5080421.2,155910.4,17066.64,0,0,0,0,172977.03999999998,5253398.24,5253398.24,437741.52,1
2021-10-01,Legacy,SMB,42,41,1474014.9999999995,79821.72,0,0,0,0,0,79821.72,1553836.7199999995,1553836.7199999995,129478.05999999998,0
2021-10-01,Other,SMB,8,8,102461.51999999999,0,0,0,0,0,0,0,102461.51999999999,102461.51999999999,8538.46,0
2021-10-01,Other,Unknown,9,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,9
2021-11-01,AI,Enterprise,39,38,1612243.7999999998,85911.36,0,0,0,0,0,85911.36,1698155.16,1698155.16,141512.93000000002,0
2021-11-01,AI,Mid-Market,102,100,2833850,0,0,0,0,0,0,0,2833850,2833850,236137.5,0
2021-11-01,AI,SMB,96,92,1960721,67500,0,0,0,0,0,67500,2028221,2028221,169001.75,0
2021-11-01,Analytics,Enterprise,20,19,537291.84,0,0,0,0,0,0,0,537291.84,537291.84,44774.32,0
2021-11-01,Analytics,Mid-Market,174,170,3137661.400000001,0,0,0,0,0,0,0,3137661.400000001,3137661.400000001,261438.45,0
2021-11-01,Analytics,SMB,273,265,3766234.8000000003,13680,0,0,2342.64,0,0,11337.36,3777572.16,3771812.16,314292.68000000005,0
2021-11-01,Core,Enterprise,24,23,260830.08,15246.72,0,0,0,0,0,15246.72,276076.80000000005,276076.80000000005,23006.399999999998,0
2021-11-01,Core,Mid-Market,149,140,1047877.1999999998,24300,1130.28,0,0,0,0,25430.28,1073307.48,1073307.48,89442.29,0
2021-11-01,Core,SMB,597,577,3360844.5199999996,30000,1203.84,0,0,0,0,31303.84,3392148.3599999994,3392148.3599999994,282579.03,1
2021-11-01,Legacy,Enterprise,48,48,4075555.6000000006,0,0,0,0,0,0,0,4075555.6000000006,4075555.6000000006,339621.30000000005,0
2021-11-01,Legacy,Mid-Market,110,107,5253398.240000001,154403.4,0,0,0,0,0,154403.4,5407801.6400000015,5407801.6400000015,450608.47,0
2021-11-01,Legacy,SMB,43,42,1553836.7200000002,36954.12,0,0,0,0,0,36954.12,1590790.8400000003,1590790.8400000003,132557.56999999998,0
2021-11-01,Other,SMB,9,9,102461.51999999999,11285.16,0,0,0,0,0,11285.16,113746.68,113746.68,9478.89,0
2021-11-01,Other,Unknown,9,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,9
2021-12-01,AI,Enterprise,39,38,1698155.1600000004,0,7737.96,0,0,0,0,7737.96,1705893.1200000003,1705893.1200000003,142157.76,0
2021-12-01,AI,Mid-Market,103,101,2833849.999999999,30375,0,0,0,0,0,30375,2864224.999999999,2864224.999999999,238668.75,0
2021-12-01,AI,SMB,96,92,2028221,0,0,0,0,0,0,0,2028221,2028221,169001.75,0
2021-12-01,Analytics,Enterprise,20,19,537291.84,0,0,0,0,0,0,0,537291.84,537291.84,44774.32,0
2021-12-01,Analytics,Mid-Market,184,180,3137661.4000000004,183217.16,0,0,0,0,0,183217.16,3320878.56,3320878.56,276689.87999999995,2
2021-12-01,Analytics,SMB,279,271,3777572.16,80685.72,0,0,0,0,0,80685.72,3858257.8800000004,3852497.8800000004,321016.49,0
2021-12-01,Core,Enterprise,24,23,276076.80000000005,0,0,0,0,0,0,0,276076.80000000005,276076.80000000005,23006.4,0
2021-12-01,Core,Mid-Market,157,148,1073307.48,64060.200000000004,0,0,0,0,0,64060.200000000004,1137367.6799999997,1137367.6799999997,94780.64000000001,0
2021-12-01,Core,SMB,609,589,3392148.3600000003,68425.2,0,0,0,0,0,68425.2,3460573.56,3460573.56,288281.12999999995,0
2021-12-01,Legacy,Enterprise,51,51,4075555.6,220713,0,0,12551.28,0,0,208161.72000000003,4283717.32,4283717.32,356968.1099999999,0
2021-12-01,Legacy,Mid-Market,112,109,5407801.640000001,110565,0,0,0,0,0,110565,5518366.640000001,5518366.640000001,459822.22,0
2021-12-01,Legacy,SMB,45,44,1590790.8399999999,82989.95999999999,0,0,0,0,0,82989.95999999999,1673780.7999999998,1673780.7999999998,139473.39999999997,0
2021-12-01,Other,SMB,9,9,113746.68,0,0,0,0,0,0,0,113746.68,113746.68,9478.89,0
2021-12-01,Other,Unknown,10,6,170434.2,14400,0,0,0,0,0,14400,184834.2,184834.2,15402.849999999999,10
2022-01-01,AI,Enterprise,41,40,1705893.12,101250,0,0,0,0,0,101250,1807143.12,1807143.12,150595.26000000004,0
2022-01-01,AI,Mid-Market,110,108,2864224.999999999,205031.16,0,0,0,0,0,205031.16,3069256.16,3069256.16,255754.67999999996,0
2022-01-01,AI,SMB,98,94,2028220.9999999995,45000,0,0,0,0,0,45000,2073220.9999999995,2073220.9999999995,172751.75,0
2022-01-01,Analytics,Enterprise,22,20,537291.84,52533.24,0,0,0,32400,0,20133.239999999998,557425.08,557425.08,46452.090000000004,0
2022-01-01,Analytics,Mid-Market,188,183,3320878.559999999,58447.08,0,0,0,0,0,58447.08,3379325.6399999997,3379325.6399999997,281560.47000000003,0
2022-01-01,Analytics,SMB,295,286,3858257.8800000004,208880.08,0,0,0,0,0,208880.08,4067137.9600000004,4061377.9600000004,338414.8300000001,1
2022-01-01,Core,Enterprise,25,24,276076.8,11211.84,0,0,0,0,0,11211.84,287288.64,287288.64,23940.720000000005,0
2022-01-01,Core,Mid-Market,162,153,1137367.68,35560.68,2216.88,0,0,0,0,37777.56,1175145.24,1175145.24,97928.76999999999,0
2022-01-01,Core,SMB,631,609,3460573.5599999987,122851.32,0,0,0,6000,0,116951.32,3577524.879999999,3577524.879999999,298018.74,1
